Soil_Moisture,Crop_Growth_Stage,sol_chaud_sec,Mulching_Used,Wind_Speed_kmh,Rainfall_mm,Temperature_C,besoin_eau
56.03,0,12.294012,0,5.42,1046.12,27.96,0
56.03,3,12.997532,1,9.21,1209.31,29.56,0
12.17,3,28.527183999999995,0,4.66,83.15,32.48,1
59.39,1,7.590009000000001,1,10.76,1982.23,18.69,0
60.9,0,12.56674,0,7.25,1811.32,32.14,1
54.54,0,7.923678,1,3.53,1031.93,17.43,0
16.17,0,18.618643,1,14.02,1631.84,22.21,1
31.22,2,28.082874,1,16.37,266.06,40.83,1
43.41,0,20.457285,1,1.85,1959.63,36.15,0
18.21,0,21.960615,0,6.25,1711.93,26.85,1
8.55,2,34.82416,1,6.19,82.5,38.08,1
40.96,0,19.506816,0,14.92,1890.51,33.04,1
63.08,1,13.616096,0,0.89,810.1,36.88,0
28.11,1,21.948017,1,2.31,1848.32,30.53,0
15.13,1,25.461,1,1.2,1194.88,30.0,0
30.26,1,11.521048,1,4.03,1106.76,16.52,0
36.01,3,26.184708,0,13.9,221.63,40.92,1
27.24,0,10.25916,1,1.57,915.78,14.1,0
47.02,0,21.531072,1,16.14,2012.52,40.64,1
32.41,1,20.527083,0,16.06,553.59,30.37,0
38.7,2,20.49259,0,16.43,388.08,33.43,0
14.29,1,34.309713,0,16.32,991.89,40.03,1
25.48,1,22.668984,0,0.8,2078.46,30.42,0
52.51,3,7.954575,1,16.32,113.17,16.75,1
46.41,1,8.601195,0,19.59,880.66,16.05,0
37.0,3,14.5341,1,19.92,156.56,23.07,1
59.33,3,5.482316000000001,0,18.85,1625.66,13.48,1
51.72,1,18.674704,1,5.06,503.07,38.68,0
19.92,1,13.149136,1,14.46,520.57,16.42,0
34.24,2,14.348832,1,13.95,947.84,21.82,0
25.43,1,22.639452,1,17.23,305.68,30.36,0
31.21,2,10.559265,0,11.33,1572.21,15.35,0
46.2,1,8.13456,0,4.98,377.58,15.12,0
18.29,2,18.237672,0,19.88,600.25,22.32,1
62.31,2,14.292048,0,16.07,350.85,37.92,0
37.75,1,13.993800000000002,1,11.21,1930.8,22.48,0
14.18,1,30.72356,1,6.27,2016.77,35.8,0
55.14,0,15.131277999999998,1,18.93,1029.27,33.73,1
55.8,2,5.843240000000001,0,11.07,346.64,13.22,0
34.41,1,24.583132,1,2.83,280.99,37.48,0
23.02,3,28.043814,0,2.57,2196.68,36.43,1
27.61,1,15.527655,0,4.7,450.92,21.45,0
25.51,3,19.903728,1,18.57,278.89,26.72,1
36.7,1,20.02812,1,8.05,331.99,31.64,0
40.68,2,20.186596,1,8.73,1623.08,34.03,0
28.93,1,15.265836,1,1.07,2182.09,21.48,0
36.82,3,15.049476,1,10.02,2298.72,23.82,0
47.96,3,17.636356,0,12.94,1407.02,33.89,1
44.41,2,13.085886,1,18.02,2293.34,23.54,0
32.84,2,11.61868,1,0.72,573.72,17.3,0
52.88,2,16.77472,1,1.7,1759.67,35.6,0
37.95,1,25.750750000000004,1,7.1,2283.95,41.5,0
24.03,3,21.87936,1,12.06,2052.54,28.8,1
54.1,0,7.78464,1,10.7,1423.31,16.96,0
21.67,2,14.929697999999998,1,14.65,1157.95,19.06,0
58.29,3,8.679851,0,1.51,2264.52,20.81,0
20.67,3,11.939165,0,1.17,185.54,15.05,1
15.75,2,27.246450000000003,1,8.83,89.41,32.34,1
39.45,3,16.063914999999998,1,5.51,811.95,26.53,0
20.15,1,22.940905,0,9.03,1773.63,28.73,0
38.73,2,24.979779000000004,0,1.91,2354.56,40.77,0
60.16,1,5.450112000000001,0,6.25,43.18,13.68,0
33.98,1,11.98263,0,1.76,1105.58,18.15,0
61.63,0,7.282625999999999,0,10.48,252.21,18.98,1
56.05,2,17.21082,1,15.14,1848.63,39.16,0
26.52,1,17.583764,1,5.38,1496.55,23.93,0
33.3,1,9.09121,0,11.25,1339.21,13.63,0
42.96,3,23.152536,1,4.21,1115.89,40.59,0
10.87,3,25.812048,1,2.74,743.23,28.96,1
36.73,2,19.525122,0,9.89,813.93,30.86,0
27.27,2,25.390043,1,13.91,425.86,34.91,0
13.37,2,21.804771,0,17.35,1515.54,25.17,1
40.71,0,23.982805000000003,1,3.0,152.73,40.45,1
31.47,2,24.958626,1,6.01,268.81,36.42,0
43.5,3,20.37955,1,6.31,1355.46,36.07,0
19.4,1,10.21202,1,1.53,657.16,12.67,0
29.32,1,29.310996,1,5.23,531.33,41.47,0
50.23,3,9.023301,1,19.2,2226.85,18.13,0
41.95,0,18.129015,1,14.88,1699.08,31.23,1
59.32,0,10.414080000000002,0,15.85,2129.34,25.6,1
26.64,2,26.717712,0,16.82,1857.85,36.42,0
51.38,1,16.569695999999997,0,11.35,2286.57,34.08,0
38.1,2,19.16424,0,1.48,2129.5,30.96,0
51.47,2,15.495629000000005,1,2.99,1714.38,31.93,0
35.61,3,9.587671,0,17.44,1654.99,14.89,1
60.11,1,7.379650000000001,1,8.46,1360.59,18.5,0
61.27,0,6.212292,0,17.58,2156.8,16.04,1
42.78,2,18.8826,0,14.12,1895.3,33.0,0
35.9,0,13.31998,1,3.75,1113.15,20.78,0
19.86,2,23.464992,0,7.15,2163.31,29.28,0
43.68,1,13.742079999999998,0,19.79,1920.97,24.4,0
61.89,2,13.666246,0,8.25,1950.59,35.86,0
25.54,2,18.16824,0,19.13,1578.11,24.4,0
23.67,3,23.96762,0,2.94,1689.81,31.4,1
63.78,0,11.202846,0,17.15,38.96,30.93,1
64.62,0,4.252676,1,18.76,2062.68,12.02,0
31.39,1,16.747701,1,7.36,1831.58,24.41,0
52.79,1,7.940721999999999,0,6.04,231.04,16.82,0
62.98,1,13.808460000000002,1,13.9,1673.41,37.3,0
11.95,3,30.25398,1,11.45,401.79,34.36,1
28.98,1,28.209144,0,17.71,2430.83,39.72,0
8.58,3,23.3121,0,3.67,1017.75,25.5,1
38.48,2,14.623304,0,8.7,883.06,23.77,0
55.99,0,16.587368999999995,1,10.72,375.4,37.69,1
18.94,2,33.185964,1,7.97,1908.09,40.94,0
40.75,3,16.584075,0,1.75,438.38,27.99,0
54.59,2,11.220811,0,10.13,946.77,24.71,0
53.77,0,17.488808999999996,1,14.38,571.51,37.83,1
42.94,0,19.252044,1,19.42,1651.77,33.74,1
36.95,2,7.591219999999999,1,12.9,2423.53,12.04,0
20.71,1,19.830429,1,9.65,1040.37,25.01,0
18.66,3,19.179972,0,15.35,2120.0,23.58,1
53.35,3,19.476375,1,1.16,1913.39,41.75,0
19.06,3,10.263192,0,0.68,259.22,12.68,1
18.19,0,27.144558,1,9.87,1671.58,33.18,1
25.03,1,13.569570000000002,0,11.3,415.4,18.1,0
15.81,2,30.05583,1,18.17,2446.42,35.7,1
27.14,1,18.72502,0,2.9,740.65,25.7,0
27.15,1,28.185665,0,6.53,974.0,38.69,0
23.6,1,16.71632,1,5.48,791.84,21.88,0
38.72,3,8.591455999999999,1,15.35,290.44,14.02,1
63.04,3,8.234688000000002,1,16.03,875.72,22.28,0
25.79,1,10.567504,0,11.22,49.06,14.24,1
17.61,1,25.928133,0,16.31,1255.9,31.47,1
50.06,2,12.854556,1,10.2,1590.19,25.74,0
24.94,3,24.69474,1,16.43,377.48,32.9,1
63.87,1,11.348433000000002,0,7.04,1073.1,31.41,0
14.21,0,31.905301,0,2.02,2302.68,37.19,1
21.11,3,30.554097,0,8.47,20.04,38.73,1
56.65,0,12.06864,0,15.53,98.04,27.84,1
45.49,2,17.426846999999995,1,1.27,1162.92,31.97,0
39.23,2,19.288398,1,6.57,1474.97,31.74,0
41.13,2,20.510308,1,3.27,1470.61,34.84,0
18.72,2,27.545792,0,4.56,1324.27,33.89,1
43.92,0,12.062808,1,12.27,250.19,21.51,1
12.82,2,23.573472,1,14.79,1023.91,27.04,0
13.32,3,27.806944,0,14.81,1621.03,32.08,1
47.08,3,16.712136,0,2.82,586.26,31.58,1
48.07,2,15.002577,1,17.48,2011.82,28.89,0
26.75,0,13.631824999999996,0,19.84,1559.64,18.61,1
41.55,2,13.472725,0,14.88,1974.82,23.05,0
36.94,3,10.764342,0,12.5,1618.23,17.07,1
14.19,2,18.783809,1,1.86,1177.99,21.89,0
64.53,2,9.491772,1,15.12,1940.54,26.76,0
52.63,3,12.349359,1,0.86,1140.87,26.07,0
54.16,0,9.37428,0,12.34,184.94,20.45,1
52.67,0,17.138192999999998,1,13.98,1425.72,36.21,1
45.7,3,16.83843,1,8.96,36.84,31.01,1
61.58,3,11.149484,0,4.34,801.45,29.02,0
30.13,1,14.421168,0,13.52,2236.98,20.64,0
13.99,0,28.357497,1,3.9,221.3,32.97,1
54.49,3,17.735246999999998,1,8.89,2371.29,38.97,0
27.57,2,22.011477,1,2.01,2402.73,30.39,0
40.94,2,14.08581,0,14.38,1828.48,23.85,0
58.64,0,11.928223999999998,1,19.4,950.73,28.84,0
56.02,1,9.262187999999998,1,8.86,1205.96,21.06,0
20.61,0,21.998969,1,14.18,2225.94,27.71,1
41.42,1,19.00921,0,15.03,434.36,32.45,0
21.19,3,27.796287000000003,1,17.09,1735.72,35.27,1
64.63,3,5.938623,1,4.23,1327.33,16.79,0
46.93,1,8.586725999999999,0,18.69,178.85,16.18,1
61.47,0,8.426511,0,19.43,2433.9,21.87,1
18.89,1,28.664274,1,7.37,956.1,35.34,0
34.27,1,8.380575,0,9.25,1398.45,12.75,0
58.38,2,13.147758,1,7.02,2381.61,31.59,0
18.3,1,24.9185,1,9.66,2376.38,30.5,0
50.67,1,18.656606,1,6.66,75.04,37.82,0
64.41,3,7.22477,1,10.14,1535.33,20.3,0
45.74,0,14.802128,1,12.19,862.86,27.28,0
63.76,3,9.34992,1,5.19,2195.4,25.8,0
54.19,2,7.329600000000001,0,3.11,144.06,16.0,0
64.86,2,10.324132,1,2.99,1021.73,29.38,0
53.26,2,11.484018,1,17.0,369.31,24.57,0
50.87,2,18.173187,1,4.89,1083.45,36.99,0
25.31,3,25.745643,0,3.3,2302.3,34.47,1
45.34,2,21.765612,1,7.68,366.89,39.82,0
59.84,3,8.31312,1,18.59,2361.68,20.7,0
58.63,2,15.265529999999998,0,16.82,2066.24,36.9,0
36.32,0,23.886368,1,19.98,328.76,37.51,1
21.5,3,20.6141,0,13.29,601.95,26.26,1
17.87,3,23.300281,0,7.07,327.51,28.37,1
46.33,2,18.381975,1,10.77,1388.73,34.25,0
29.97,3,24.937683,0,9.72,132.87,35.61,1
25.14,3,9.312584,1,16.52,232.89,12.44,1
24.21,2,12.368928,0,14.5,1578.09,16.32,1
26.3,2,26.77521,0,17.09,1794.57,36.33,0
39.18,2,17.893244000000003,1,16.02,847.62,29.42,0
20.22,1,31.616814000000005,1,6.45,1539.63,39.63,0
46.82,2,8.226946000000002,0,17.27,977.19,15.47,0
9.56,2,29.573880000000003,0,0.66,24.23,32.7,1
25.33,3,9.236679,1,15.35,369.07,12.37,0
39.27,1,22.791969,1,11.58,684.14,37.53,0
32.51,2,25.6462,1,2.33,2208.53,38.0,0
26.76,0,13.651936,0,16.71,860.81,18.64,1
21.45,0,29.746884999999995,1,8.67,333.53,37.87,1
19.63,1,25.091514,1,3.78,293.28,31.22,1
58.57,2,15.055662000000002,1,5.54,2336.25,36.34,0
62.19,1,8.295514,0,13.81,1098.84,21.94,0
42.8,0,12.063480000000002,0,4.54,1244.01,21.09,0
9.26,1,27.76644,0,17.72,696.03,30.6,1
47.37,2,16.710024999999998,0,15.84,692.18,31.75,0
51.91,3,10.180653,1,15.57,1552.94,21.17,0
11.0,0,23.6918,0,13.62,11.02,26.62,1
16.2,3,22.01426,1,7.18,1237.88,26.27,1
16.04,1,26.934368,1,4.35,1010.61,32.08,0
42.37,3,8.753997,1,10.48,460.58,15.19,0
61.49,3,11.348897,0,1.44,2220.26,29.47,0
26.6,2,23.7082,1,6.7,1491.73,32.3,0
34.28,3,18.10586,0,10.78,1451.85,27.55,1
49.44,3,16.983104000000004,0,16.13,2095.13,33.59,1
40.27,2,7.502088,1,15.13,803.09,12.56,0
26.71,2,15.97722,0,9.73,2029.67,21.8,0
21.54,1,16.562905999999998,1,17.21,1920.66,21.11,0
23.1,3,20.0709,0,4.65,1642.29,26.1,1
32.63,3,14.48455,0,11.46,2169.48,21.5,1
60.44,1,7.4531040000000015,0,14.84,1368.85,18.84,0
34.77,1,15.948735,1,3.25,996.3,24.45,0
31.56,3,22.5852,1,5.28,872.62,33.0,0
18.55,2,14.783174999999998,0,9.67,2321.24,18.15,0
42.37,2,9.503187,0,6.83,1421.04,16.49,0
27.03,2,26.984306,0,16.38,1455.74,36.98,0
52.42,2,14.668914,0,5.88,2316.63,30.83,0
38.91,0,18.821829,0,3.48,291.43,30.81,1
38.98,1,24.554448000000004,1,10.53,2052.53,40.24,0
56.89,0,10.958562000000002,0,14.96,2175.0,25.42,1
36.55,0,25.10082,0,19.22,1139.89,39.56,1
44.4,0,16.00168,0,5.7,1353.14,28.78,0
12.1,1,22.68699,1,10.29,1134.1,25.81,0
9.75,0,26.668875,0,17.03,505.36,29.55,1
55.2,1,17.80352,1,6.09,2209.44,39.74,0
55.86,1,18.062088000000003,0,2.93,1022.48,40.92,0
30.29,1,18.926265,0,16.7,1537.9,27.15,0
18.55,3,24.312825,0,2.88,351.93,29.85,1
58.3,1,9.02805,0,11.57,87.18,21.65,1
9.19,2,18.298215,0,11.04,249.34,20.15,1
33.83,0,16.476329999999997,1,19.08,2034.34,24.9,0
38.07,0,24.072191,1,13.4,1128.52,38.87,1
53.5,0,10.44855,0,1.21,2206.01,22.47,0
28.37,1,24.239592,0,4.71,1827.45,33.84,0
63.89,0,8.651956,1,17.53,2269.15,23.96,0
59.03,3,12.000113,0,8.52,1347.14,29.29,0
38.25,3,22.56345,0,3.4,1661.24,36.54,1
41.57,2,11.201031000000002,0,0.87,2471.35,19.17,0
8.07,3,35.990595,0,8.6,234.81,39.15,1
29.52,1,27.783216,0,2.27,2336.06,39.42,0
26.72,1,28.791712,0,13.18,1927.15,39.29,0
59.53,1,12.306926999999998,1,4.06,2089.97,30.41,0
58.02,1,10.335476,1,4.57,631.9,24.62,0
48.38,2,13.328284,0,3.65,823.95,25.82,0
28.48,3,10.97832,0,4.2,1433.38,15.35,0
34.6,3,14.15256,1,18.73,539.54,21.64,0
56.09,3,18.257778,0,15.32,754.49,41.58,1
48.35,0,6.879779999999999,0,15.84,153.65,13.32,1
13.13,3,26.061,0,11.26,1106.25,30.0,1
17.17,2,12.184293000000002,1,16.17,489.82,14.71,0
16.5,1,24.6158,1,15.31,675.22,29.48,0
33.24,3,11.41596,0,9.6,1098.24,17.1,0
36.29,0,10.346504,1,19.7,986.92,16.24,0
38.74,0,22.623318,0,19.15,2118.54,36.93,1
29.79,1,12.041014999999998,1,18.67,868.73,17.15,0
19.06,3,17.750142,0,9.83,1848.99,21.93,1
56.45,1,7.582055,0,18.85,599.27,17.41,0
60.27,0,8.637301999999998,1,1.8,1970.72,21.74,0
63.9,3,5.025119999999999,1,16.08,1482.07,13.92,0
24.66,1,28.70454,1,2.9,2187.51,38.1,0
35.5,3,20.22075,0,19.65,2017.53,31.35,1
61.07,0,7.603029,0,15.79,157.28,19.53,1
10.16,0,29.790944,0,7.18,157.25,33.16,1
14.41,3,17.349093,1,0.82,484.29,20.27,1
54.09,2,11.826416,0,18.88,411.39,25.76,0
46.96,0,9.350952,0,19.62,1328.84,17.63,1
48.45,3,11.964755,1,6.97,2058.94,23.21,0
33.48,2,16.935992000000002,1,17.39,755.36,25.46,0
32.94,0,12.935874000000002,1,10.62,759.04,19.29,0
28.02,0,24.480398,1,18.25,1392.96,34.01,1
23.17,0,13.983059999999998,1,4.78,330.69,18.2,1
12.63,2,23.607374,0,13.08,1303.57,27.02,1
40.03,2,17.907042,0,2.53,400.54,29.86,0
36.82,3,23.521913999999995,1,3.76,2489.08,37.23,0
35.13,3,18.397132000000003,0,19.25,653.58,28.36,1
49.17,2,19.188325,1,14.09,1248.7,37.75,0
24.42,1,13.808466,0,10.03,205.63,18.27,1
15.18,3,28.440146,1,18.17,1137.3,33.53,1
32.08,0,25.870728000000003,0,19.57,722.94,38.09,1
37.33,0,9.619845,0,2.58,1418.79,15.35,0
46.13,0,14.965086,1,9.76,1935.63,27.78,0
52.15,1,9.45516,0,12.3,1471.56,19.76,0
15.91,3,20.475915,1,3.55,1943.15,24.35,1
22.78,2,27.945918,1,10.75,759.52,36.19,1
19.11,3,22.608755,1,17.23,1885.14,27.95,1
25.41,2,19.997579,1,16.88,1043.86,26.81,0
45.11,3,12.103245,0,14.32,1248.35,22.05,1
15.22,1,30.664926,0,12.38,1754.94,36.17,1
9.31,1,27.333966,1,1.83,888.29,30.14,0
11.41,0,17.558538000000002,1,13.41,2007.05,19.82,1
28.88,3,14.08176,1,9.98,241.53,19.8,1
17.43,0,17.958975,0,6.85,942.17,21.75,1
26.81,2,26.004407,0,4.46,2499.38,35.53,0
19.98,3,32.168040000000005,1,11.28,806.45,40.2,1
59.04,0,5.2224,0,17.64,403.9,12.75,1
25.95,1,24.325425,1,2.74,410.15,32.85,0
17.74,0,33.636114,0,9.07,2305.59,40.89,1
61.1,1,7.17705,0,12.5,1580.58,18.45,0
17.63,2,17.95666,1,13.87,598.76,21.8,0
47.48,0,6.990412000000002,0,5.85,2343.56,13.31,0
64.97,1,6.1968070000000015,1,5.18,205.29,17.69,0
49.3,3,12.09195,1,15.74,1703.37,23.85,0
14.34,3,32.842044,1,15.28,2111.33,38.34,1
42.56,0,16.588672,0,3.6,94.9,28.88,1
62.27,2,14.809024999999998,0,17.32,1584.9,39.25,0
36.39,3,17.123812,1,7.96,1911.42,26.92,0
54.88,2,13.220159999999998,0,1.42,2144.18,29.3,0
25.56,0,14.545576,0,9.23,2319.37,19.54,0
38.02,3,14.10045,1,1.52,1114.68,22.75,0
46.89,3,16.267593,1,0.63,796.19,30.63,0
11.17,2,22.669416,0,5.9,2271.64,25.52,0
15.8,1,21.18472,1,14.14,1881.38,25.16,0
52.69,2,12.768969000000002,0,1.86,1932.19,26.99,0
46.7,2,17.802199999999996,1,1.15,1967.72,33.4,0
17.58,1,15.354846,0,14.91,297.74,18.63,1
58.71,2,8.906253000000001,1,4.92,2187.38,21.57,0
40.3,2,10.53705,0,1.78,1361.81,17.65,0
52.83,0,15.382137,0,7.55,1616.46,32.61,1
54.11,0,5.543512,1,12.9,1784.39,12.08,0
56.54,0,6.06267,1,3.57,138.67,13.95,1
30.66,0,12.439596000000002,1,15.05,566.31,17.94,0
10.4,2,36.04608,1,16.89,929.26,40.23,1
8.12,2,19.89202,1,6.77,1008.35,21.65,0
49.7,0,14.622209999999995,0,15.36,2274.13,29.07,1
20.25,1,32.55395,0,11.51,360.96,40.82,1
27.87,0,29.097242000000005,0,2.38,839.33,40.34,1
24.22,3,31.092534,0,18.39,423.07,41.03,1
33.3,2,23.20493,0,11.51,2477.43,34.79,0
17.79,1,28.674848000000004,1,13.48,1373.75,34.88,1
45.71,0,12.432409999999996,0,3.07,2485.42,22.9,0
22.48,1,27.232776,0,16.03,2065.99,35.13,1
14.0,0,30.7192,0,7.98,180.06,35.72,1
25.74,2,23.94885,0,0.88,1736.7,32.25,0
63.59,0,14.487538999999998,1,19.56,1506.92,39.79,1
21.31,0,26.99067,1,15.45,676.73,34.3,1
32.89,2,21.716796,0,16.07,1781.64,32.36,0
63.96,0,9.399231999999998,0,16.29,2461.74,26.08,1
42.65,3,21.661095000000003,0,15.77,1631.64,37.77,1
63.86,0,6.956950000000001,0,15.12,71.9,19.25,1
32.66,2,21.117824,0,4.64,702.37,31.36,0
50.82,1,11.232712,0,2.13,1043.79,22.84,0
12.19,2,24.736077,0,15.97,989.19,28.17,1
45.86,2,15.467798,0,1.82,588.77,28.57,0
42.94,1,13.9797,1,18.78,2138.42,24.5,0
13.7,1,33.56207,1,18.66,678.39,38.89,1
17.14,2,33.566586,0,1.98,2415.11,40.51,1
58.12,0,10.252224000000002,1,15.94,208.27,24.48,1
51.53,0,19.722443,0,6.6,2323.49,40.69,1
55.12,1,8.702232,0,19.97,88.58,19.39,1
37.88,1,24.736184,0,6.08,2324.83,39.82,0
63.33,2,10.956996,0,14.84,2133.33,29.88,0
60.32,0,14.074496000000002,1,5.87,841.58,35.47,0
11.39,3,20.858794,0,16.47,1362.0,23.54,1
22.36,1,19.930188,0,18.1,191.62,25.67,1
17.65,2,20.71926,1,13.64,2186.04,25.16,0
35.98,3,24.871770000000005,1,7.0,1477.33,38.85,0
42.04,3,22.071168,0,3.32,867.79,38.08,1
11.36,0,22.95776,1,19.82,1275.71,25.9,1
41.79,1,14.046073000000002,1,3.09,1324.19,24.13,0
42.7,1,14.60004,0,9.75,766.71,25.48,0
34.03,2,15.70086,0,2.23,77.85,23.8,0
21.47,2,21.093158,0,9.83,2384.95,26.86,0
39.25,3,16.323525,0,1.09,1709.05,26.87,0
34.15,2,20.62422,1,12.75,2369.35,31.32,0
50.51,2,18.593393,1,15.23,1104.43,37.57,0
29.5,0,28.933200000000003,0,11.88,2195.4,41.04,1
40.72,3,15.892968,0,9.1,563.43,26.81,0
53.06,1,12.824007999999996,0,3.84,547.58,27.32,0
20.95,0,20.90082,0,7.05,1077.83,26.44,1
20.24,0,29.622864,1,19.85,497.09,37.14,1
31.41,3,27.237089,0,11.52,519.87,39.71,1
53.08,3,12.710628000000002,0,1.3,816.81,27.09,0
13.93,1,21.130185,1,7.13,2343.79,24.55,0
50.01,1,11.74765,1,15.23,2408.99,23.5,0
28.42,2,22.504752,0,15.89,2210.9,31.44,0
57.99,3,12.884467,1,18.28,1485.99,30.67,1
53.62,3,14.257212,1,3.25,93.37,30.74,1
42.68,3,7.686611999999999,0,13.45,716.72,13.41,1
48.66,2,11.392346000000002,0,2.73,1124.16,22.19,0
63.13,0,12.639036,1,10.77,1951.91,34.28,1
48.79,1,8.623764,1,5.36,2101.17,16.84,0
36.83,1,16.727416,1,1.18,2284.88,26.48,0
58.99,3,8.390646,1,8.81,1403.36,20.46,0
36.84,0,8.071848,1,14.16,355.79,12.78,0
61.26,2,4.943224,1,15.35,1844.0,12.76,0
63.95,0,13.295239999999998,1,5.7,1933.16,36.88,0
37.86,1,18.132452,1,15.62,1099.97,29.18,0
47.32,0,16.399283999999998,1,16.75,292.63,31.13,1
45.14,0,7.54325,0,3.39,1738.4,13.75,0
10.76,1,33.830884,0,14.5,2093.64,37.91,1
46.96,2,14.151072,0,10.47,1191.07,26.68,0
27.61,0,8.694039,0,4.65,1951.44,12.01,0
56.51,1,7.180199000000002,1,1.44,667.92,16.51,0
42.07,2,7.362902999999999,1,11.06,1922.28,12.71,0
33.61,3,8.776758,1,8.33,581.91,13.22,0
38.35,1,22.915305000000004,1,5.37,2336.45,37.17,0
39.05,3,14.085545,0,17.02,1282.88,23.11,1
49.57,3,16.904136,0,18.89,2326.61,33.52,1
27.5,0,14.181,0,12.98,2361.75,19.56,1
52.58,1,12.774948000000002,0,5.55,913.95,26.94,0
12.88,1,27.948096,1,3.09,755.06,32.08,0
34.67,2,22.852434,0,5.43,793.12,34.98,0
43.53,0,12.626691999999998,1,19.86,2384.11,22.36,0
17.03,0,17.324136,1,12.01,458.89,20.88,1
17.31,2,12.932716,0,1.8,1297.82,15.64,0
17.57,1,23.871728,1,12.76,1795.89,28.96,0
34.06,0,22.874586,1,12.24,1420.15,34.69,1
15.25,1,17.2212,0,10.7,2382.27,20.32,1
60.55,0,7.282470000000002,0,0.7,1907.67,18.46,0
23.28,0,12.858272,1,18.06,2336.25,16.76,1
12.37,0,26.797254,0,13.05,1695.23,30.58,1
41.82,0,7.877571999999999,1,8.07,889.39,13.54,0
38.41,1,25.313490000000005,0,12.49,2099.29,41.1,0
63.5,3,4.478549999999999,1,12.55,702.59,12.27,0
14.45,2,29.2581,0,7.38,1307.36,34.2,1
46.16,1,20.830696,0,1.5,124.58,38.69,1
22.11,2,20.2514,0,3.45,1998.18,26.0,0
17.85,1,31.816695,0,19.52,1527.61,38.73,1
51.82,2,14.564814,1,16.21,2207.92,30.23,0
28.19,3,15.834105,1,10.87,268.3,22.05,1
59.63,0,9.696874,0,16.71,1035.46,24.02,1
16.48,1,16.094303999999998,1,7.39,2376.61,19.27,0
24.01,2,30.836742,0,0.78,1418.53,40.58,1
15.58,0,32.383512,0,16.6,1983.18,38.36,1
16.32,3,23.413664,1,11.66,268.9,27.98,1
28.33,1,24.002283,0,3.45,1252.14,33.49,0
41.27,2,13.349329,1,13.9,843.83,22.73,0
63.88,0,7.736904,1,7.2,2365.6,21.42,0
36.69,3,18.594147,0,17.96,1245.51,29.37,1
35.13,0,19.156111000000003,0,12.24,1613.26,29.53,1
41.94,2,15.53105,1,17.44,1.85,26.75,0
54.64,2,10.260432,0,1.86,5.39,22.62,0
32.31,0,23.129673000000004,1,3.27,1347.49,34.17,0
12.94,0,30.392646,0,14.79,7.63,34.91,1
20.98,2,15.740784,1,6.82,2176.63,19.92,0
38.52,0,24.628888000000003,0,11.98,1872.82,40.06,1
44.8,0,17.9952,0,5.18,1613.5,32.6,1
44.66,2,22.960566000000007,1,3.71,1379.74,41.49,0
22.36,3,25.380516,1,2.74,685.9,32.69,1
29.59,1,27.171219,0,14.02,478.03,38.59,0
19.21,2,28.930899,0,11.68,1781.81,35.81,1
54.74,2,15.904364,1,18.86,1434.93,35.14,0
35.29,0,11.673684,0,16.34,1801.03,18.04,1
40.33,3,20.204262,1,11.77,1213.32,33.86,1
9.56,0,24.834824,1,13.89,703.27,27.46,1
32.97,2,21.261916,1,2.64,1941.87,31.72,0
60.82,3,4.885746000000001,0,18.72,655.7,12.47,1
63.6,1,14.618239999999998,0,9.34,1729.92,40.16,0
11.29,2,11.168589,1,5.95,1207.2,12.59,0
37.62,2,19.606034,0,18.8,1077.08,31.43,0
22.79,1,14.461433,1,15.78,899.47,18.73,0
8.19,0,14.744686,0,6.8,2369.37,16.06,1
37.38,3,16.650658,1,10.21,1117.14,26.59,0
64.96,2,5.371632000000001,1,8.59,853.76,15.33,0
19.61,3,10.370310000000002,0,4.66,705.69,12.9,1
55.45,2,10.446975,1,17.03,1068.47,23.45,0
38.31,0,9.179472,1,8.23,353.03,14.88,0
59.49,3,15.146689,0,14.14,639.84,37.39,1
32.91,2,12.425068,1,6.76,1806.35,18.52,0
30.1,0,18.05517,1,1.72,773.45,25.83,0
8.08,0,23.035152,0,9.29,691.29,25.06,1
36.99,3,22.759212,1,13.25,1248.83,36.12,1
17.08,0,20.141268,1,7.76,928.07,24.29,1
11.85,0,31.037615,0,11.17,1943.89,35.21,1
50.4,3,10.56976,0,13.73,97.89,21.31,1
31.26,3,9.169916,0,8.74,255.73,13.34,1
39.89,1,18.195297,1,1.43,315.34,30.27,0
40.59,1,22.831263,0,16.24,2390.9,38.43,0
19.67,0,33.168257,0,18.0,1012.17,41.29,1
48.85,3,16.045755000000003,0,2.37,1876.45,31.37,1
16.53,1,20.692213,0,11.65,536.42,24.79,1
39.98,0,8.924974,0,0.96,877.22,14.87,0
20.8,3,25.12224,1,12.79,1066.88,31.72,1
31.4,2,10.749619999999998,1,3.6,365.69,15.67,0
60.84,0,5.008563999999999,1,5.3,2402.96,12.79,0
36.09,3,7.950404,1,2.79,1528.28,12.44,0
46.39,0,11.016855,0,3.85,2221.58,20.55,0
52.25,3,19.75895,1,4.07,302.47,41.38,0
21.42,2,10.514004,0,5.89,657.71,13.38,0
31.32,0,19.271608,0,18.4,2496.24,28.06,1
55.23,1,12.477399,1,14.52,27.2,27.87,0
20.14,2,27.83121,0,4.83,520.88,34.85,1
42.05,3,8.118795,1,10.7,2355.16,14.01,0
64.93,1,7.3506719999999985,0,19.77,120.59,20.96,1
24.46,2,21.068106,0,5.42,1394.28,27.89,0
23.49,2,10.198783,0,4.16,1424.86,13.33,0
